______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:        charmant; amount:   1; TF: 0.000012
word:           cloth; amount:   4; TF: 0.000048
word:         ushered; amount:   1; TF: 0.000012
word:        mirrored; amount:   1; TF: 0.000012
word:          centre; amount:   3; TF: 0.000036
word:          corked; amount:   1; TF: 0.000012
word:           cloud; amount:   3; TF: 0.000036
word:         bracken; amount:   1; TF: 0.000012
word:          crease; amount:   1; TF: 0.000012
word:            hadn; amount:   4; TF: 0.000048
word:          lipped; amount:   3; TF: 0.000036
word:             que; amount:   1; TF: 0.000012
word:       inwrought; amount:   1; TF: 0.000012
word:          create; amount:   4; TF: 0.000048
word:           waved; amount:   2; TF: 0.000024
word:           waves; amount:   4; TF: 0.000048
word:       domestics; amount:   1; TF: 0.000012
word:           elder; amount:   7; TF: 0.000084
word:     illustrated; amount:   1; TF: 0.000012
word:        identify; amount:   1; TF: 0.000012
word:           blush; amount:   5; TF: 0.000060
word:           lends; amount:   1; TF: 0.000012
word:          horrid; amount:  16; TF: 0.000192
word:         control; amount:   2; TF: 0.000024
word:         balance; amount:   5; TF: 0.000060
word:       financial; amount:   1; TF: 0.000012
word:          europe; amount:   2; TF: 0.000024
word:         outside; amount:  10; TF: 0.000120
word:            hair; amount:  29; TF: 0.000347
word:        dalmatic; amount:   1; TF: 0.000012
word:        fingered; amount:   1; TF: 0.000012
word:        forgiven; amount:   1; TF: 0.000012
word:          pathos; amount:   4; TF: 0.000048
word:        expected; amount:   3; TF: 0.000036
word:           match; amount:   1; TF: 0.000012
word:         moments; amount:  28; TF: 0.000335
word:            half; amount:  37; TF: 0.000443
word:            hall; amount:  11; TF: 0.000132
word:        alphonso; amount:   1; TF: 0.000012
word:      persistent; amount:   2; TF: 0.000024
word:          artist; amount:  29; TF: 0.000347
word:            hand; amount:  71; TF: 0.000850
word:            hang; amount:   2; TF: 0.000024
word:       intrusive; amount:   1; TF: 0.000012
word:          laurel; amount:   2; TF: 0.000024
word:      attachment; amount:   1; TF: 0.000012
word:          horror; amount:  21; TF: 0.000252
word:         pebbles; amount:   1; TF: 0.000012
word:          jarred; amount:   1; TF: 0.000012
word:        gambling; amount:   1; TF: 0.000012
word:     valentinois; amount:   1; TF: 0.000012
word:             ran; amount:  13; TF: 0.000156
word:            hard; amount:  10; TF: 0.000120
word:            hare; amount:   4; TF: 0.000048
word:          ibises; amount:   1; TF: 0.000012
word:            harm; amount:   4; TF: 0.000048
word:            hart; amount:   4; TF: 0.000048
word:          dearer; amount:   1; TF: 0.000012
word:            hasn; amount:   2; TF: 0.000024
word:            hast; amount:   1; TF: 0.000012
word:          notice; amount:   6; TF: 0.000072
word:      hiccoughed; amount:   1; TF: 0.000012
word:            hate; amount:  11; TF: 0.000132
word:       brainless; amount:   1; TF: 0.000012
word:            hats; amount:   3; TF: 0.000036
word:   irretrievable; amount:   1; TF: 0.000012
word:       pistachio; amount:   1; TF: 0.000012
word:          treats; amount:   5; TF: 0.000060
word:           cards; amount:   2; TF: 0.000024
word:        woodland; amount:   3; TF: 0.000036
word:             red; amount:  41; TF: 0.000491
word:           cared; amount:   2; TF: 0.000024
word:         mayfair; amount:   3; TF: 0.000036
word:        lighting; amount:   3; TF: 0.000036
word:           place; amount:  36; TF: 0.000431
word:            have; amount: 567; TF: 0.006791
word:           cares; amount:   1; TF: 0.000012
word:          within; amount:  16; TF: 0.000192
word:       necessity; amount:   4; TF: 0.000048
word:          stalls; amount:   1; TF: 0.000012
word:            hawk; amount:   2; TF: 0.000024
word:          arrows; amount:   1; TF: 0.000012
word:      hysterical; amount:   1; TF: 0.000012
word:           bells; amount:   2; TF: 0.000024
word:         village; amount:   2; TF: 0.000024
word:         rotting; amount:   1; TF: 0.000012
word:             rid; amount:   6; TF: 0.000072
word:             rio; amount:   1; TF: 0.000012
word:             rip; amount:   1; TF: 0.000012
word:          dearly; amount:   1; TF: 0.000012
word:       universal; amount:   1; TF: 0.000012
word:           paces; amount:   1; TF: 0.000012
word:       published; amount:   1; TF: 0.000012
word:           below; amount:   7; TF: 0.000084
word:           plain; amount:   7; TF: 0.000084
word:           apple; amount:   3; TF: 0.000036
word:          pencil; amount:   2; TF: 0.000024
word:           apply; amount:   1; TF: 0.000012
word:           carlo; amount:   1; TF: 0.000012
word:       overheard; amount:   1; TF: 0.000012
word:        hurrying; amount:   2; TF: 0.000024
word:         degrade; amount:   2; TF: 0.000024
word:           ideal; amount:  12; TF: 0.000144
word:      spectators; amount:   1; TF: 0.000012
word:           ideas; amount:   5; TF: 0.000060
word:             rod; amount:   1; TF: 0.000012
word:       poisonous; amount:   6; TF: 0.000072
word:             row; amount:   1; TF: 0.000012
word:         zithers; amount:   1; TF: 0.000012
word:        drenched; amount:   1; TF: 0.000012
word:      sigismondo; amount:   1; TF: 0.000012
word:        richness; amount:   1; TF: 0.000012
word:           plans; amount:   1; TF: 0.000012
word:           plant; amount:   1; TF: 0.000012
word:        struggle; amount:   1; TF: 0.000012
word:        lovelier; amount:   2; TF: 0.000024
word:          absorb; amount:   2; TF: 0.000024
word:         getting; amount:   4; TF: 0.000048
word:       footsteps; amount:   3; TF: 0.000036
word:         guessed; amount:   1; TF: 0.000012
word:           carry; amount:   3; TF: 0.000036
word:        activity; amount:   1; TF: 0.000012
word:      teponaztli; amount:   1; TF: 0.000012
word:          steady; amount:   1; TF: 0.000012
word:         coiners; amount:   1; TF: 0.000012
word:          girdle; amount:   1; TF: 0.000012
word:         flashed; amount:   4; TF: 0.000048
word:           carts; amount:   1; TF: 0.000012
word:           elect; amount:   3; TF: 0.000036
word:         flashes; amount:   1; TF: 0.000012
word:           bread; amount:   1; TF: 0.000012
word:             rue; amount:   2; TF: 0.000024
word:        fruitful; amount:   1; TF: 0.000012
word:          horses; amount:   1; TF: 0.000012
word:           break; amount:   3; TF: 0.000036
word:             run; amount:   8; TF: 0.000096
word:             rut; amount:   1; TF: 0.000012
word:           stuck; amount:   4; TF: 0.000048
word:           plate; amount:   5; TF: 0.000060
word:           plato; amount:   1; TF: 0.000012
word:          parody; amount:   1; TF: 0.000012
word:         bepaint; amount:   2; TF: 0.000024
word:           study; amount:  10; TF: 0.000120
word:       petticoat; amount:   1; TF: 0.000012
word:        insisted; amount:   6; TF: 0.000072
word:           views; amount:   7; TF: 0.000084
word:       merchants; amount:   1; TF: 0.000012
word:         tableau; amount:   1; TF: 0.000012
word:        prisoned; amount:   1; TF: 0.000012
word:           stuff; amount:   2; TF: 0.000024
word:           breed; amount:   1; TF: 0.000012
word:      theatrical; amount:   3; TF: 0.000036
word:        expenses; amount:   2; TF: 0.000024
word:        interest; amount:  18; TF: 0.000216
word:      invalidity; amount:   1; TF: 0.000012
word:        imprison; amount:   1; TF: 0.000012
word:           occur; amount:   3; TF: 0.000036
word:           dealt; amount:   3; TF: 0.000036
word:       terrifies; amount:   4; TF: 0.000048
word:          steals; amount:   1; TF: 0.000012
word:           plays; amount:   6; TF: 0.000072
word:       certainly; amount:  36; TF: 0.000431
word:           power; amount:   6; TF: 0.000072
word:           goods; amount:   4; TF: 0.000048
word:          depend; amount:   1; TF: 0.000012
word:   gratification; amount:   1; TF: 0.000012
word:         walking; amount:  11; TF: 0.000132
word:          expect; amount:   2; TF: 0.000024
word:        camillus; amount:   1; TF: 0.000012
word:        screamed; amount:   3; TF: 0.000036
word:       persisted; amount:   2; TF: 0.000024
word:        acanthus; amount:   1; TF: 0.000012
word:          remote; amount:   3; TF: 0.000036
word:           stung; amount:   2; TF: 0.000024
word:         failing; amount:   1; TF: 0.000012
word:         peering; amount:   3; TF: 0.000036
word:      gamekeeper; amount:   1; TF: 0.000012
word:           equal; amount:   1; TF: 0.000012
word:             sad; amount:  10; TF: 0.000120
word:          remove; amount:   3; TF: 0.000036
word:             sat; amount:  31; TF: 0.000371
word:             saw; amount:  44; TF: 0.000527
word:           death; amount:  32; TF: 0.000383
word:             say; amount:  97; TF: 0.001162
word:       uncertain; amount:   1; TF: 0.000012
word:        wavering; amount:   1; TF: 0.000012
word:       certainty; amount:   2; TF: 0.000024
word:           trust; amount:  10; TF: 0.000120
word:           sofas; amount:   1; TF: 0.000012
word:           truth; amount:   6; TF: 0.000072
word:             sea; amount:   5; TF: 0.000060
word:             see; amount: 125; TF: 0.001497
word:             set; amount:  33; TF: 0.000395
word:           cases; amount:   2; TF: 0.000024
word:             sex; amount:   2; TF: 0.000024
word:          pollen; amount:   1; TF: 0.000012
word:       reclining; amount:   1; TF: 0.000012
word:        orphreys; amount:   2; TF: 0.000024
word:         observe; amount:   1; TF: 0.000012
word:          proper; amount:   5; TF: 0.000060
word:          drowsy; amount:   2; TF: 0.000024
word:             she; amount: 431; TF: 0.005162
word:          sicken; amount:   2; TF: 0.000024
word:      charitable; amount:  28; TF: 0.000335
word:         unlucky; amount:   1; TF: 0.000012
word:   unpunctuality; amount:   1; TF: 0.000012
word:             shy; amount:   6; TF: 0.000072
word:          expend; amount:   1; TF: 0.000012
word:             sin; amount:  28; TF: 0.000335
word:             sip; amount:   1; TF: 0.000012
word:             sir; amount:  56; TF: 0.000671
word:             sit; amount:  26; TF: 0.000311
word:         droning; amount:   1; TF: 0.000012
word:             six; amount:  14; TF: 0.000168
word:         applaud; amount:   1; TF: 0.000012
word:         realism; amount:   4; TF: 0.000048
word:         malabar; amount:   1; TF: 0.000012
word:         sailors; amount:   1; TF: 0.000012
word:         reality; amount:  13; TF: 0.000156
word:             sky; amount:  11; TF: 0.000132
word:      florentine; amount:   3; TF: 0.000036
word:      staggering; amount:   1; TF: 0.000012
word:       seriously; amount:   5; TF: 0.000060
word:           puffs; amount:   1; TF: 0.000012
word:           found; amount:  49; TF: 0.000587
word:             sly; amount:   1; TF: 0.000012
word:        vileness; amount:   1; TF: 0.000012
word:           mauve; amount:   2; TF: 0.000024
word:        grossest; amount:   1; TF: 0.000012
word:         glanced; amount:  19; TF: 0.000228
word:             sob; amount:   2; TF: 0.000024
word:             son; amount:  22; TF: 0.000263
word:        vitality; amount:   1; TF: 0.000012
word:          sickly; amount:   4; TF: 0.000048
word:             sow; amount:   1; TF: 0.000012
word:             spa; amount:   1; TF: 0.000012
word:         realize; amount:  11; TF: 0.000132
word:             spy; amount:   1; TF: 0.000012
word:       thornbury; amount:   1; TF: 0.000012
word:       preserved; amount:   1; TF: 0.000012
word:        hesitate; amount:   2; TF: 0.000024
word:         anxious; amount:   2; TF: 0.000024
word:         examine; amount:   2; TF: 0.000024
word:          wrists; amount:   1; TF: 0.000012
word:       preserves; amount:   1; TF: 0.000012
word:           tired; amount:  18; TF: 0.000216
word:           verge; amount:   2; TF: 0.000024
word:       garrulous; amount:   1; TF: 0.000012
word:     shakespeare; amount:   7; TF: 0.000084
word:         rapidly; amount:   3; TF: 0.000036
word:           caste; amount:   1; TF: 0.000012
word:            safe; amount:  10; TF: 0.000120
word:         pressed; amount:   2; TF: 0.000024
word:             sum; amount:   6; TF: 0.000072
word:             sun; amount:   5; TF: 0.000060
word:             sup; amount:   2; TF: 0.000024
word:             sur; amount:   5; TF: 0.000060
word:        audience; amount:   6; TF: 0.000072
word:           waxed; amount:   1; TF: 0.000012
word:       sweetness; amount:   1; TF: 0.000012
word:         changed; amount:  22; TF: 0.000263
word:          footed; amount:   1; TF: 0.000012
word:          affair; amount:   1; TF: 0.000012
word:            said; amount: 262; TF: 0.003138
word:            sail; amount:   2; TF: 0.000024
word:      neighbours; amount:   1; TF: 0.000012
word:        lordship; amount:   1; TF: 0.000012
word:          flared; amount:   1; TF: 0.000012
word:        trousers; amount:   1; TF: 0.000012
word:     remembering; amount:   1; TF: 0.000012
word:            sake; amount:   7; TF: 0.000084
word:           leper; amount:   1; TF: 0.000012
word:          fluted; amount:   1; TF: 0.000012
word:          flutes; amount:   2; TF: 0.000024
word:          buzzed; amount:   4; TF: 0.000048
word:            sale; amount:   1; TF: 0.000012
word:            salt; amount:   3; TF: 0.000036
word:     differently; amount:   3; TF: 0.000036
word:            same; amount:  31; TF: 0.000371
word:          sodden; amount:   4; TF: 0.000048
word:         crowded; amount:   4; TF: 0.000048
word:         removed; amount:   2; TF: 0.000024
word:       practical; amount:   5; TF: 0.000060
word:            sang; amount:   1; TF: 0.000012
word:           bible; amount:   1; TF: 0.000012
word:  uncontrollable; amount:   1; TF: 0.000012
word:           danby; amount:   1; TF: 0.000012
word:           dance; amount:   2; TF: 0.000024
word:       elizabeth; amount:   3; TF: 0.000036
word:          stanch; amount:   1; TF: 0.000012
word:         glasses; amount:   1; TF: 0.000012
word:        scramble; amount:   1; TF: 0.000012
word:           dandy; amount:   1; TF: 0.000012
word:  electronically; amount:   2; TF: 0.000024
word:           verse; amount:   2; TF: 0.000024
word:            omen; amount:   4; TF: 0.000048
word:          stands; amount:   1; TF: 0.000012
word:       factories; amount:   1; TF: 0.000012
word:           wreck; amount:   1; TF: 0.000012
word:            does; amount:  35; TF: 0.000419
word:         tainted; amount:   2; TF: 0.000024
word:            file; amount:   4; TF: 0.000048
word:            fill; amount:   4; TF: 0.000048
word:            film; amount:   2; TF: 0.000024
word:             tax; amount:   6; TF: 0.000072
word:           agnew; amount:   1; TF: 0.000012
word:           debts; amount:   1; TF: 0.000012
word:            doge; amount:   1; TF: 0.000012
word:    aristocratic; amount:   1; TF: 0.000012
word:         eyelids; amount:   5; TF: 0.000060
word:            dogs; amount:   2; TF: 0.000024
word:          writes; amount:   3; TF: 0.000036
word:           debut; amount:   6; TF: 0.000072
word:          rupert; amount:   1; TF: 0.000012
word:            save; amount:   5; TF: 0.000060
word:        remarked; amount:  11; TF: 0.000132
word:            find; amount:  35; TF: 0.000419
word:            fine; amount:  10; TF: 0.000120
word:       prospects; amount:   1; TF: 0.000012
word:       encourage; amount:   1; TF: 0.000012
word:          stupid; amount:   5; TF: 0.000060
word:       inherited; amount:   1; TF: 0.000012
word:      ridiculous; amount:   3; TF: 0.000036
word:             tea; amount:  18; TF: 0.000216
word:          rosary; amount:   1; TF: 0.000012
word:             ten; amount:  14; TF: 0.000168
word:     remembrance; amount:   2; TF: 0.000024
word:      disciplina; amount:   1; TF: 0.000012
word:            says; amount:  18; TF: 0.000216
word:          novels; amount:   1; TF: 0.000012
word:         hunters; amount:   1; TF: 0.000012
word:         stifled; amount:   4; TF: 0.000048
word:            fire; amount:  19; TF: 0.000228
word:            doll; amount:   1; TF: 0.000012
word:      collieries; amount:   1; TF: 0.000012
word:            firm; amount:   1; TF: 0.000012
word:           sixth; amount:   1; TF: 0.000012
word:         tossing; amount:   1; TF: 0.000012
word:             the; amount: 3948; TF: 0.047283
word:           quail; amount:   1; TF: 0.000012
word:           sixty; amount:   3; TF: 0.000036
word:          frocks; amount:   3; TF: 0.000036
word:       montaigne; amount:   1; TF: 0.000012
word:             tie; amount:   1; TF: 0.000012
word:            done; amount:  50; TF: 0.000599
word:             tin; amount:   2; TF: 0.000024
word:            fits; amount:   1; TF: 0.000012
word:           years; amount:  42; TF: 0.000503
word:         grinned; amount:   2; TF: 0.000024
word:            door; amount:  67; TF: 0.000802
word:           needs; amount:   2; TF: 0.000024
word:          credit; amount:   4; TF: 0.000048
word:       relations; amount:   7; TF: 0.000084
word:            five; amount:  18; TF: 0.000216
word:          ranged; amount:   2; TF: 0.000024
word:         herself; amount:  15; TF: 0.000180
word:      nineteenth; amount:   9; TF: 0.000108
word:      deductible; amount:   1; TF: 0.000012
word:         married; amount:  24; TF: 0.000287
word:            bull; amount:   1; TF: 0.000012
word:           dante; amount:   1; TF: 0.000012
word:         palette; amount:   1; TF: 0.000012
word:         marries; amount:   2; TF: 0.000024
word:        giovanna; amount:   1; TF: 0.000012
word:      convention; amount:   1; TF: 0.000012
word:     questioning; amount:   1; TF: 0.000012
word:             toe; amount:   1; TF: 0.000012
word:       locations; amount:   2; TF: 0.000024
word:           romeo; amount:   7; TF: 0.000084
word:            doth; amount:   1; TF: 0.000012
word:             tom; amount:   1; TF: 0.000012
word:   authoritative; amount:   1; TF: 0.000012
word:             too; amount: 106; TF: 0.001269
word:        hundreds; amount:  15; TF: 0.000180
word:       fortnight; amount:   2; TF: 0.000024
word:             toy; amount:   1; TF: 0.000012
word:           decay; amount:   2; TF: 0.000024
word:     possibility; amount:   2; TF: 0.000024
word:       faithless; amount:   3; TF: 0.000036
word:       scattered; amount:   1; TF: 0.000012
word:         parseme; amount:   1; TF: 0.000012
word:           faced; amount:   4; TF: 0.000048
word:           faces; amount:  10; TF: 0.000120
word:            down; amount: 102; TF: 0.001222
word:             try; amount:  26; TF: 0.000311
word:          corner; amount:  14; TF: 0.000168
word:            burn; amount:   2; TF: 0.000024
word:         duchess; amount:  44; TF: 0.000527
word:         hastily; amount:   4; TF: 0.000048
word:           craft; amount:   2; TF: 0.000024
word:         smiling; amount:  20; TF: 0.000240
word:        surfaces; amount:   1; TF: 0.000012
word:            bush; amount:   1; TF: 0.000012
word:        hammered; amount:   1; TF: 0.000012
word:            busy; amount:   1; TF: 0.000012
word:        narrowed; amount:   1; TF: 0.000012
word:          served; amount:   4; TF: 0.000048
word:           flake; amount:   1; TF: 0.000012
word:         marring; amount:   1; TF: 0.000012
word:         garters; amount:   1; TF: 0.000012
word:        disagree; amount:   1; TF: 0.000012
word:         adolphe; amount:   2; TF: 0.000024
word:             two; amount:  64; TF: 0.000766
word:           flame; amount:   5; TF: 0.000060
word:          chance; amount:  15; TF: 0.000180
word:             txt; amount:   1; TF: 0.000012
word:         wreaths; amount:   3; TF: 0.000036
word:      incomplete; amount:   3; TF: 0.000036
word:       spectator; amount:   3; TF: 0.000036
word:            buzz; amount:   1; TF: 0.000012
word:         peasant; amount:   2; TF: 0.000024
word:          change; amount:  21; TF: 0.000252
word:            once; amount:  80; TF: 0.000958
word:           flash; amount:   3; TF: 0.000036
word:         ticking; amount:   3; TF: 0.000036
word:    consolations; amount:   1; TF: 0.000012
word:      triangular; amount:   1; TF: 0.000012
word:           olive; amount:   6; TF: 0.000072
word:            ones; amount:   3; TF: 0.000036
word:         heavens; amount:   7; TF: 0.000084
word:    dissatisfied; amount:   1; TF: 0.000012
word:        mirrours; amount:   1; TF: 0.000012
word:        reasoned; amount:   1; TF: 0.000012
word:           crash; amount:   1; TF: 0.000012
word:          donors; amount:   1; TF: 0.000012
word:        wrinkled; amount:   8; TF: 0.000096
word:           facts; amount:   5; TF: 0.000060
word:       crouching; amount:   2; TF: 0.000024
word:          attack; amount:   2; TF: 0.000024
word:         assured; amount:   3; TF: 0.000036
word:         assures; amount:   1; TF: 0.000012
word:    experimental; amount:   1; TF: 0.000012
word:          adored; amount:   6; TF: 0.000072
word:       insincere; amount:   3; TF: 0.000036
word:          adores; amount:   1; TF: 0.000012
word:        mediocre; amount:   1; TF: 0.000012
word:           crawl; amount:   2; TF: 0.000024
word:      miniatures; amount:   1; TF: 0.000012
word:        chemical; amount:   1; TF: 0.000012
word:       annoyance; amount:   5; TF: 0.000060
word:         visible; amount:  14; TF: 0.000168
word:            only; amount: 113; TF: 0.001353
word:       loathsome; amount:   6; TF: 0.000072
word:        frowning; amount:   5; TF: 0.000060
word:           ivory; amount:  11; TF: 0.000132
word:          attain; amount:   1; TF: 0.000012
word:        ugliness; amount:   7; TF: 0.000084
word:          unripe; amount:   1; TF: 0.000012
word:      delightful; amount:  29; TF: 0.000347
word:        attached; amount:   1; TF: 0.000012
word:           ondes; amount:   1; TF: 0.000012
word:       symbolize; amount:   1; TF: 0.000012
word:          poured; amount:   2; TF: 0.000024
word:           agony; amount:   4; TF: 0.000048
word:       staircase; amount:   3; TF: 0.000036
word:          manage; amount:   3; TF: 0.000036
word:       employees; amount:   2; TF: 0.000024
word:         knowest; amount:   1; TF: 0.000012
word:         flicker; amount:   1; TF: 0.000012
word:          invent; amount:   1; TF: 0.000012
word:             une; amount:   3; TF: 0.000036
word:           melan; amount:   1; TF: 0.000012
word:        shameful; amount:   5; TF: 0.000060
word:           titan; amount:   2; TF: 0.000024
word:          thanks; amount:   5; TF: 0.000060
word:          oldest; amount:   1; TF: 0.000012
word:        abstruse; amount:   1; TF: 0.000012
word:    apprehension; amount:   1; TF: 0.000012
word:       interrupt; amount:   1; TF: 0.000012
word:        dripping; amount:   4; TF: 0.000048
word:            head; amount:  92; TF: 0.001102
word:           faded; amount:   6; TF: 0.000072
word:            heap; amount:   1; TF: 0.000012
word:        exhausts; amount:   1; TF: 0.000012
word:            hear; amount:  21; TF: 0.000252
word:            heat; amount:   1; TF: 0.000012
word:          creeps; amount:   1; TF: 0.000012
word:       screaming; amount:   1; TF: 0.000012
word:          ripple; amount:   1; TF: 0.000012
word:             urn; amount:   1; TF: 0.000012
word:         british; amount:   5; TF: 0.000060
word:            onyx; amount:   1; TF: 0.000012
word:        jovially; amount:   1; TF: 0.000012
word:             use; amount:  31; TF: 0.000371
word:           cause; amount:   5; TF: 0.000060
word:       vandeleur; amount:   2; TF: 0.000024
word:          pained; amount:   1; TF: 0.000012
word:       campanile; amount:   1; TF: 0.000012
word:          smooth; amount:   1; TF: 0.000012
word:          checks; amount:   1; TF: 0.000012
word:     reformation; amount:   1; TF: 0.000012
word:        hellenic; amount:   2; TF: 0.000024
word:       unloading; amount:   1; TF: 0.000012
word:            heel; amount:   4; TF: 0.000048
word:   acquaintances; amount:   1; TF: 0.000012
word:      unbearable; amount:   6; TF: 0.000072
word:           tithe; amount:   1; TF: 0.000012
word:         feigned; amount:   2; TF: 0.000024
word:           holds; amount:   1; TF: 0.000012
word:         tracing; amount:   1; TF: 0.000012
word:        increase; amount:   2; TF: 0.000024
word:        accident; amount:   6; TF: 0.000072
word:           holes; amount:   1; TF: 0.000012
word:    relationship; amount:   1; TF: 0.000012
word:         reached; amount:  14; TF: 0.000168
word:         rainbow; amount:   1; TF: 0.000012
word:           sized; amount:   1; TF: 0.000012
word:           title; amount:   5; TF: 0.000060
word:        reported; amount:   3; TF: 0.000036
word:       continued; amount:  11; TF: 0.000132
word:        attempts; amount:   1; TF: 0.000012
word:     marionettes; amount:   1; TF: 0.000012
word:         archive; amount:  13; TF: 0.000156
word:       available; amount:   2; TF: 0.000024
word:         outward; amount:   1; TF: 0.000012
word:            held; amount:   9; TF: 0.000108
word:        lingered; amount:   2; TF: 0.000024
word:            hell; amount:   1; TF: 0.000012
word:            help; amount:  32; TF: 0.000383
word:        tawdrily; amount:   1; TF: 0.000012
word:      cigarettes; amount:   6; TF: 0.000072
word:           kilns; amount:   1; TF: 0.000012
word:       whispered; amount:  13; TF: 0.000156
word:         retreat; amount:   1; TF: 0.000012
word:        intently; amount:   3; TF: 0.000036
word:          bottle; amount:   4; TF: 0.000048
word:     comfortable; amount:   1; TF: 0.000012
word:     excessively; amount:   1; TF: 0.000012
word:          parrot; amount:   4; TF: 0.000048
word:         reserve; amount:   1; TF: 0.000012
word:         another; amount:  17; TF: 0.000204
word:          eating; amount:   2; TF: 0.000024
word:            here; amount:  51; TF: 0.000611
word:             vat; amount:   1; TF: 0.000012
word:         odorous; amount:   1; TF: 0.000012
word:            hero; amount:   4; TF: 0.000048
word:            hers; amount:   5; TF: 0.000060
word:            much; amount:  92; TF: 0.001102
word:          paints; amount:   1; TF: 0.000012
word:        likeness; amount:   4; TF: 0.000048
word:          pocket; amount:   5; TF: 0.000060
word:         despair; amount:   3; TF: 0.000036
word:         reveals; amount:   3; TF: 0.000036
word:       imitation; amount:   1; TF: 0.000012
word:     invitations; amount:   1; TF: 0.000012
word:       paragraph; amount:  13; TF: 0.000156
word:         passage; amount:   3; TF: 0.000036
word:         nothing; amount:  93; TF: 0.001114
word:         scatter; amount:   1; TF: 0.000012
word:           pagan; amount:   1; TF: 0.000012
word:      parliament; amount:   2; TF: 0.000024
word:        greatest; amount:   6; TF: 0.000072
word:         working; amount:   2; TF: 0.000024
word:     mantelpiece; amount:   1; TF: 0.000012
word:        grandson; amount:   5; TF: 0.000060
word:       leprosies; amount:   1; TF: 0.000012
word:          termed; amount:   2; TF: 0.000024
word:       luxurious; amount:   2; TF: 0.000024
word:           pages; amount:   5; TF: 0.000060
word:       imitative; amount:   1; TF: 0.000012
word:          guards; amount:   1; TF: 0.000012
word:        estimate; amount:   1; TF: 0.000012
word:         emerald; amount:   2; TF: 0.000024
word:       truculent; amount:   1; TF: 0.000012
word:         smoking; amount:   7; TF: 0.000084
word:         holding; amount:   3; TF: 0.000036
word:         details; amount:   5; TF: 0.000060
word:          likely; amount:   4; TF: 0.000048
word:          vessel; amount:   1; TF: 0.000012
word:        illusion; amount:   4; TF: 0.000048
word:         stables; amount:   2; TF: 0.000024
word:         degrees; amount:   1; TF: 0.000012
word:         foolish; amount:  11; TF: 0.000132
word:             vow; amount:   2; TF: 0.000024
word:       accepting; amount:   2; TF: 0.000024
word:      ornamented; amount:   1; TF: 0.000012
word:        occasion; amount:   3; TF: 0.000036
word:           roofs; amount:   4; TF: 0.000048
word:        enduring; amount:   1; TF: 0.000012
word:           light; amount:  29; TF: 0.000347
word:          refine; amount:   1; TF: 0.000012
word:          dragon; amount:   4; TF: 0.000048
word:         singing; amount:   6; TF: 0.000072
word:        florizel; amount:   1; TF: 0.000012
word:            musk; amount:   2; TF: 0.000024
word:            must; amount: 164; TF: 0.001964
word:        jealousy; amount:   4; TF: 0.000048
word:         saucers; amount:   1; TF: 0.000012
word:          steeds; amount:   1; TF: 0.000012
word:     disgraceful; amount:   1; TF: 0.000012
word:           smoke; amount:   7; TF: 0.000084
word:      shuddering; amount:   5; TF: 0.000060
word:         endured; amount:   1; TF: 0.000012
word:         endures; amount:   1; TF: 0.000012
word:       astrakhan; amount:   1; TF: 0.000012
word:         earnest; amount:   2; TF: 0.000024
word:      tyrannized; amount:   1; TF: 0.000012
word:        quivered; amount:   2; TF: 0.000024
word:         holborn; amount:   1; TF: 0.000012
word:           rooms; amount:   5; TF: 0.000060
word:            flat; amount:   2; TF: 0.000024
word:           bride; amount:   2; TF: 0.000024
word:    recklessness; amount:   1; TF: 0.000012
word:      degenerate; amount:   1; TF: 0.000012
word:           negro; amount:   1; TF: 0.000012
word:           brief; amount:   2; TF: 0.000024
word:           guard; amount:   1; TF: 0.000012
word:        hollowed; amount:   2; TF: 0.000024
word:        coldness; amount:   1; TF: 0.000012
word:         rebuked; amount:   1; TF: 0.000012
word:          rebuke; amount:   1; TF: 0.000012
word:          church; amount:   5; TF: 0.000060
word:       displayed; amount:   2; TF: 0.000024
word:   international; amount:   1; TF: 0.000012
word:         gallery; amount:   7; TF: 0.000084
word:           skull; amount:   2; TF: 0.000024
word:            opal; amount:   3; TF: 0.000036
word:      strawberry; amount:   3; TF: 0.000036
word:        staveley; amount:   2; TF: 0.000024
word:            flew; amount:   3; TF: 0.000036
word:    interminable; amount:   3; TF: 0.000036
word:           idiot; amount:   1; TF: 0.000012
word:        striking; amount:   2; TF: 0.000024
word:            draw; amount:   4; TF: 0.000048
word:    philanthropy; amount:   2; TF: 0.000024
word:    demoralizing; amount:   1; TF: 0.000012
word:           roots; amount:   1; TF: 0.000012
word:           style; amount:   5; TF: 0.000060
word:        spirited; amount:   1; TF: 0.000012
word:    mediocrities; amount:   2; TF: 0.000024
word:      arabesques; amount:   1; TF: 0.000012
word:        refrains; amount:   1; TF: 0.000012
word:            open; amount:  18; TF: 0.000216
word:          toilet; amount:   1; TF: 0.000012
word:        analyzed; amount:   1; TF: 0.000012
word:           wider; amount:   2; TF: 0.000024
word:      shimmering; amount:   1; TF: 0.000012
word:        horrible; amount:  48; TF: 0.000575
word:          corpse; amount:   3; TF: 0.000036
word:         sawdust; amount:  19; TF: 0.000228
word:           clubs; amount:   2; TF: 0.000024
word:        forwards; amount:  10; TF: 0.000120
word:            drew; amount:  25; TF: 0.000299
word:         fringed; amount:   3; TF: 0.000036
word:        ripening; amount:   1; TF: 0.000012
